domain,wiki_count,wiki_total_cites,grok_count,grok_total_cites,domain:1,pc1
sharonherald.com,25.0,22382102.0,20.0,44005756.0,sharonherald.com,0.661252002660408
sharylattkisson.com,1.0,22382102.0,11.0,44005756.0,sharylattkisson.com,0.587591991230252
shawlocal.com,188.0,22382102.0,483.0,44005756.0,shawlocal.com,0.735170372614168
shawneedispatch.com,6.0,22382102.0,0.0,0.0,shawneedispatch.com,0.629958582225415
sheboyganpress.com,46.0,22382102.0,129.0,44005756.0,sheboyganpress.com,0.682329242804467
sheknows.com,286.0,22382102.0,707.0,44005756.0,sheknows.com,0.57152549470152
shelbycountyreporter.com,31.0,22382102.0,65.0,44005756.0,shelbycountyreporter.com,0.43060893938314
shelbynews.com,1.0,22382102.0,4.0,44005756.0,shelbynews.com,0.593319429205137
shelbyreview.com,0.0,0.0,2.0,44005756.0,shelbyreview.com,0.694950827276485
shelbystar.com,55.0,22382102.0,47.0,44005756.0,shelbystar.com,0.64280305900301
shelbyvilledailyunion.com,1.0,22382102.0,0.0,0.0,shelbyvilledailyunion.com,0.516183984046244
shenandoahvalleynews.com,0.0,0.0,6.0,44005756.0,shenandoahvalleynews.com,0.382439841588533
shepherdstownchronicle.com,6.0,22382102.0,18.0,44005756.0,shepherdstownchronicle.com,0.509083333052541
sherwoodparknews.com,21.0,22382102.0,39.0,44005756.0,sherwoodparknews.com,0.501725257129702
shetnews.co.uk,95.0,22382102.0,140.0,44005756.0,shetnews.co.uk,0.505066104099171
shiawasseetimes.com,0.0,0.0,1.0,44005756.0,shiawasseetimes.com,0.794379134738004
shieldsgazette.com,292.0,22382102.0,287.0,44005756.0,shieldsgazette.com,0.723336444687249
shoalstoday.com,0.0,0.0,1.0,44005756.0,shoalstoday.com,0.378630626551772
shoebat.com,5.0,22382102.0,12.0,44005756.0,shoebat.com,0.0886084846223804
shondaland.com,139.0,22382102.0,166.0,44005756.0,shondaland.com,0.654610310962817
shorelinebeacon.com,6.0,22382102.0,12.0,44005756.0,shorelinebeacon.com,0.596744332479434
shorenewsnetwork.com,13.0,22382102.0,28.0,44005756.0,shorenewsnetwork.com,0.604671499949998
shorensteincenter.org,46.0,22382102.0,469.0,44005756.0,shorensteincenter.org,0.905833875771101
shreveportreporter.com,0.0,0.0,8.0,44005756.0,shreveportreporter.com,0.58795647962068
shreveporttimes.com,275.0,22382102.0,445.0,44005756.0,shreveporttimes.com,0.925960447501987
shropshirestar.com,1151.0,22382102.0,944.0,44005756.0,shropshirestar.com,0.629958582225415
shtfplan.com,1.0,22382102.0,0.0,0.0,shtfplan.com,0.261072142286827
shz.de,112.0,22382102.0,119.0,44005756.0,shz.de,0.82696906016092
si.com,24692.0,22382102.0,22743.0,44005756.0,si.com,0.57194619974825
sickchirpse.com,9.0,22382102.0,5.0,44005756.0,sickchirpse.com,0.211175180213264
sidelionreport.com,22.0,22382102.0,25.0,44005756.0,sidelionreport.com,0.698799850724305
sidmouthherald.co.uk,20.0,22382102.0,49.0,44005756.0,sidmouthherald.co.uk,0.698734195610746
sidneydailynews.com,9.0,22382102.0,51.0,44005756.0,sidneydailynews.com,0.638153248792962
sidneyherald.com,11.0,22382102.0,1.0,44005756.0,sidneyherald.com,0.75694684681845
siecledigital.fr,5.0,22382102.0,2.0,44005756.0,siecledigital.fr,0.609340999307784
siegener-zeitung.de,3.0,22382102.0,24.0,44005756.0,siegener-zeitung.de,0.578455258625987
sierraclub.org,377.0,22382102.0,1539.0,44005756.0,sierraclub.org,0.71119215099153
sierrasun.com,36.0,22382102.0,144.0,44005756.0,sierrasun.com,0.594595975293141
signalscv.com,126.0,22382102.0,310.0,44005756.0,signalscv.com,0.75897650461814
significancemagazine.com,2.0,22382102.0,33.0,44005756.0,significancemagazine.com,0.813063876300403
siliconvalley.com,44.0,22382102.0,197.0,44005756.0,siliconvalley.com,0.730015721858017
silive.com,1231.0,22382102.0,1509.0,44005756.0,silive.com,0.877291605300351
silnews.com,0.0,0.0,12.0,44005756.0,silnews.com,0.47475491255622
silverstatetimes.com,0.0,0.0,3.0,44005756.0,silverstatetimes.com,0.517786625735565
simcoe.com,114.0,22382102.0,173.0,44005756.0,simcoe.com,0.631184784758434
simcoereformer.ca,21.0,22382102.0,58.0,44005756.0,simcoereformer.ca,0.517257629653265
similkameenspotlight.com,3.0,22382102.0,15.0,44005756.0,similkameenspotlight.com,0.703033797714138
singularityhub.com,75.0,22382102.0,142.0,44005756.0,singularityhub.com,0.889844112553671
siouxcityjournal.com,341.0,22382102.0,197.0,44005756.0,siouxcityjournal.com,0.870586786061
siouxcitytimes.com,0.0,0.0,4.0,44005756.0,siouxcitytimes.com,0.348754419627857
siouxlandnews.com,9.0,22382102.0,6.0,44005756.0,siouxlandnews.com,0.668463260544167
siouxlandproud.com,11.0,22382102.0,63.0,44005756.0,siouxlandproud.com,0.645034010365591
sircharlesincharge.com,5.0,22382102.0,5.0,44005756.0,sircharlesincharge.com,0.670660237905616
sistersletter.com,0.0,0.0,14.0,44005756.0,sistersletter.com,0.508829719189724
sistertoldjah.com,0.0,0.0,2.0,44005756.0,sistertoldjah.com,0.532817847370555
sites.agu.org,5.0,22382102.0,0.0,0.0,sites.agu.org,0.889233302724882
sj-r.com,358.0,22382102.0,807.0,44005756.0,sj-r.com,0.695693033701054
skepchick.org,26.0,22382102.0,56.0,44005756.0,skepchick.org,0.644263247293176
skepdic.com,203.0,22382102.0,126.0,44005756.0,skepdic.com,0.902425550461335
skeptic.com,166.0,22382102.0,179.0,44005756.0,skeptic.com,0.854081923459617
skepticalinquirer.org,390.0,22382102.0,1329.0,44005756.0,skepticalinquirer.org,0.95553129695965
skepticalraptor.com,0.0,0.0,5.0,44005756.0,skepticalraptor.com,0.732339611730864
skepticalscience.com,23.0,22382102.0,290.0,44005756.0,skepticalscience.com,0.909650346870873
skepticink.com,10.0,22382102.0,7.0,44005756.0,skepticink.com,0.218787464223012
skeptics.com.au,158.0,22382102.0,40.0,44005756.0,skeptics.com.au,0.837472221453016
skeptiko.com,3.0,22382102.0,12.0,44005756.0,skeptiko.com,0.0603583657276983
skeptoid.com,89.0,22382102.0,250.0,44005756.0,skeptoid.com,0.942677265108602
skift.com,526.0,22382102.0,1021.0,44005756.0,skift.com,0.653289137157511
skincancer.org,30.0,22382102.0,97.0,44005756.0,skincancer.org,0.606375807000943
skwawkbox.org,21.0,22382102.0,135.0,44005756.0,skwawkbox.org,0.704212569080751
sky.com,237.0,22382102.0,292.0,44005756.0,sky.com,0.782718197926022
skyandtelescope.com,200.0,22382102.0,111.0,44005756.0,skyandtelescope.com,0.854735877645214
skyandtelescope.org,169.0,22382102.0,142.0,44005756.0,skyandtelescope.org,0.724904784880253
skyhinews.com,28.0,22382102.0,96.0,44005756.0,skyhinews.com,0.664577693294903
skynews.com.au,938.0,22382102.0,1321.0,44005756.0,skynews.com.au,0.48421051284761
slapthesign.com,13.0,22382102.0,16.0,44005756.0,slapthesign.com,0.580700940102512
slate.com,10652.0,22382102.0,10207.0,44005756.0,slate.com,0.612948190493504
slate.fr,140.0,22382102.0,58.0,44005756.0,slate.fr,0.502439157653808
sleepyeyenews.com,1.0,22382102.0,2.0,44005756.0,sleepyeyenews.com,0.631749539031137
sltrib.com,2985.0,22382102.0,3073.0,44005756.0,sltrib.com,0.910621073372594
smartnews.com,1.0,22382102.0,0.0,0.0,smartnews.com,0.790854315678433
smh.com.au,30502.0,22382102.0,23444.0,44005756.0,smh.com.au,0.766195271452241
smirkingchimp.com,2.0,22382102.0,0.0,0.0,smirkingchimp.com,0.613601275347775
smithfieldtimes.com,11.0,22382102.0,54.0,44005756.0,smithfieldtimes.com,0.536137280328686
smithmountainlake.com,4.0,22382102.0,14.0,44005756.0,smithmountainlake.com,0.660253266311506
smithsonianmag.com,6082.0,22382102.0,17461.0,44005756.0,smithsonianmag.com,0.971184072481041
smobserved.com,2.0,22382102.0,23.0,44005756.0,smobserved.com,0.237060238343323
sn-online.de,3.0,22382102.0,2.0,44005756.0,sn-online.de,0.672264780593946
snanews.de,1.0,22382102.0,0.0,0.0,snanews.de,0.664509673185543
snexplores.org,25.0,22382102.0,92.0,44005756.0,snexplores.org,0.704792795491261
snjtoday.com,7.0,22382102.0,23.0,44005756.0,snjtoday.com,0.646298185028468
snopes.com,2169.0,22382102.0,1861.0,44005756.0,snopes.com,0.90354981436689
soaringdownsouth.com,19.0,22382102.0,9.0,44005756.0,soaringdownsouth.com,0.622959381514971
socalrecord.com,3.0,22382102.0,0.0,0.0,socalrecord.com,0.389902411656911
soccer.nbcsports.com,269.0,22382102.0,63.0,44005756.0,soccer.nbcsports.com,0.696433771726972
sociable.co,20.0,22382102.0,7.0,44005756.0,sociable.co,0.871165064239559
socialistworker.org,74.0,22382102.0,376.0,44005756.0,socialistworker.org,0.606116113924652
societyforscience.org,173.0,22382102.0,199.0,44005756.0,societyforscience.org,0.909650346870873
sodomojo.com,21.0,22382102.0,18.0,44005756.0,sodomojo.com,0.509083333052541
soester-anzeiger.de,6.0,22382102.0,20.0,44005756.0,soester-anzeiger.de,0.724695520194595
sofrep.com,306.0,22382102.0,2070.0,44005756.0,sofrep.com,0.753641011616367
sohu.com,3738.0,22382102.0,2687.0,44005756.0,sohu.com,0.415151994521008
sojo.net,68.0,22382102.0,630.0,44005756.0,sojo.net,0.772928670864846
sol.de,3.0,22382102.0,6.0,44005756.0,sol.de,0.599200073403383
solanosun.com,0.0,0.0,4.0,44005756.0,solanosun.com,0.378630626551772
solidarites-sante.gouv.fr,7.0,22382102.0,0.0,0.0,solidarites-sante.gouv.fr,0.552615688445823
somdnews.com,50.0,22382102.0,122.0,44005756.0,somdnews.com,0.598909713642671
somerset-kentucky.com,17.0,22382102.0,14.0,44005756.0,somerset-kentucky.com,0.706666990673231
somersetlive.co.uk,268.0,22382102.0,432.0,44005756.0,somersetlive.co.uk,0.512062357819041
somersettimes.com,0.0,0.0,1.0,44005756.0,somersettimes.com,0.382597574282576
sondriotoday.it,1.0,22382102.0,7.0,44005756.0,sondriotoday.it,0.675742247072721
sonorannews.com,9.0,22382102.0,0.0,0.0,sonorannews.com,0.580226687228585
sonsoflibertymedia.com,0.0,0.0,2.0,44005756.0,sonsoflibertymedia.com,0.103216003511302
sooeveningnews.com,4.0,22382102.0,29.0,44005756.0,sooeveningnews.com,0.666530729650961
sookenewsmirror.com,10.0,22382102.0,47.0,44005756.0,sookenewsmirror.com,0.599200073403383
soonerstatenews.com,0.0,0.0,2.0,44005756.0,soonerstatenews.com,0.565870566396924
sootoday.com,148.0,22382102.0,223.0,44005756.0,sootoday.com,0.816946216297037
sott.net,2.0,22382102.0,11.0,44005756.0,sott.net,0.163849447820933
sourcepolitics.com,1.0,22382102.0,0.0,0.0,sourcepolitics.com,0.617047250742495
sourcewatch.org,95.0,22382102.0,1099.0,44005756.0,sourcewatch.org,0.604150005779013
southafricatoday.net,11.0,22382102.0,18.0,44005756.0,southafricatoday.net,0.327261483854973
southalabamatimes.com,0.0,0.0,14.0,44005756.0,southalabamatimes.com,0.310772098043417
southbayleader.com,0.0,0.0,2.0,44005756.0,southbayleader.com,0.316249767393865
southbaysdnews.com,0.0,0.0,1.0,44005756.0,southbaysdnews.com,0.310772098043417
southbendtimes.com,1.0,22382102.0,2.0,44005756.0,southbendtimes.com,0.423892151917824
southbendtribune.com,445.0,22382102.0,449.0,44005756.0,southbendtribune.com,0.91841466496127
southboundanddown.com,8.0,22382102.0,6.0,44005756.0,southboundanddown.com,0.629958582225415
southcentralreporter.com,0.0,0.0,5.0,44005756.0,southcentralreporter.com,0.401310838304637
southcoasttoday.com,532.0,22382102.0,1818.0,44005756.0,southcoasttoday.com,0.73020143502677
southcooknews.com,3.0,22382102.0,24.0,44005756.0,southcooknews.com,0.662515625718203
southcumberlandnews.com,0.0,0.0,1.0,44005756.0,southcumberlandnews.com,0.45096509973415
southernchestercountyweeklies.com,1.0,22382102.0,0.0,0.0,southernchestercountyweeklies.com,0.608805552685598
southernliving.com,264.0,22382102.0,380.0,44005756.0,southernliving.com,0.602914694779855
southernminn.com,38.0,22382102.0,146.0,44005756.0,southernminn.com,0.594595975293141
southernwvnews.com,0.0,0.0,2.0,44005756.0,southernwvnews.com,0.481903863561925
southfloridagaynews.com,77.0,22382102.0,7.0,44005756.0,southfloridagaynews.com,0.613464884433449
southgeorgiatimes.com,0.0,0.0,4.0,44005756.0,southgeorgiatimes.com,0.54745413405656
southhennepinnews.com,0.0,0.0,8.0,44005756.0,southhennepinnews.com,0.382439841588533
southiowanews.com,0.0,0.0,3.0,44005756.0,southiowanews.com,0.439193858281161
southjerseylocalnews.com,1.0,22382102.0,3.0,44005756.0,southjerseylocalnews.com,0.706666990673231
southjerseysun.com,0.0,0.0,1.0,44005756.0,southjerseysun.com,0.611876663528627
southkentnews.com,0.0,0.0,1.0,44005756.0,southkentnews.com,0.695150892167273
southlaketoday.com,0.0,0.0,2.0,44005756.0,southlaketoday.com,0.233186073915888
southlouisiananews.com,0.0,0.0,5.0,44005756.0,southlouisiananews.com,0.375484088451626
southmainenews.com,0.0,0.0,4.0,44005756.0,southmainenews.com,0.365580556328979
southmichigannews.com,0.0,0.0,5.0,44005756.0,southmichigannews.com,0.550572782079472
southokcnews.com,0.0,0.0,1.0,44005756.0,southokcnews.com,0.610915499098822
southoregonnews.com,0.0,0.0,1.0,44005756.0,southoregonnews.com,0.545947330005653
southpalmbeachtoday.com,0.0,0.0,4.0,44005756.0,southpalmbeachtoday.com,0.356104686729385
southsfbaynews.com,0.0,0.0,1.0,44005756.0,southsfbaynews.com,0.275129868247414
southsgvnews.com,0.0,0.0,2.0,44005756.0,southsgvnews.com,0.316249767393865
southsideshowdown.com,8.0,22382102.0,23.0,44005756.0,southsideshowdown.com,0.712158619576847
southsidevanews.com,0.0,0.0,13.0,44005756.0,southsidevanews.com,0.373905277137646
southsoundtimes.com,0.0,0.0,1.0,44005756.0,southsoundtimes.com,0.71984907943127
southtidewaternews.com,0.0,0.0,9.0,44005756.0,southtidewaternews.com,0.383878810984281
southtrianglenews.com,0.0,0.0,2.0,44005756.0,southtrianglenews.com,0.49662027307191
southwalesargus.co.uk,654.0,22382102.0,550.0,44005756.0,southwalesargus.co.uk,0.609340999307784
southwhidbeyrecord.com,18.0,22382102.0,35.0,44005756.0,southwhidbeyrecord.com,0.774004408652025
southwinstonsalemnews.com,0.0,0.0,1.0,44005756.0,southwinstonsalemnews.com,0.614977922688674
sovereignman.com,4.0,22382102.0,0.0,0.0,sovereignman.com,0.398415395592023
sowisconsintimes.com,0.0,0.0,3.0,44005756.0,sowisconsintimes.com,0.613386245062821
space.com,8138.0,22382102.0,4766.0,44005756.0,space.com,0.837419794076792
space.news,2.0,22382102.0,1.0,44005756.0,space.news,0.205940730571362
spacecityscoop.com,7.0,22382102.0,17.0,44005756.0,spacecityscoop.com,0.562398059016523
spartanavenue.com,8.0,22382102.0,13.0,44005756.0,spartanavenue.com,0.629958582225415
spectator.co.uk,1934.0,22382102.0,4605.0,44005756.0,spectator.co.uk,0.77892432878093
spectator.org,213.0,22382102.0,67.0,44005756.0,spectator.org,0.41867309258613
spectator.us,96.0,22382102.0,0.0,0.0,spectator.us,0.709997708277545
spectatorworld.com,17.0,22382102.0,2.0,44005756.0,spectatorworld.com,0.650914418706354
spectrumlocalnews.com,672.0,22382102.0,2096.0,44005756.0,spectrumlocalnews.com,0.629633471809367
spectrumnews.org,80.0,22382102.0,8.0,44005756.0,spectrumnews.org,0.7063996817122
spectrumnews1.com,453.0,22382102.0,1403.0,44005756.0,spectrumnews1.com,0.808174596935245
speisa.com,1.0,22382102.0,0.0,0.0,speisa.com,0.169705994607785
spektrum.de,52.0,22382102.0,41.0,44005756.0,spektrum.de,0.594931860051701
spencerfernando.com,2.0,22382102.0,0.0,0.0,spencerfernando.com,0.669083829613054
spiegel.de,7231.0,22382102.0,5555.0,44005756.0,spiegel.de,0.816946216297037
spiked-online.com,218.0,22382102.0,947.0,44005756.0,spiked-online.com,0.600667106034807
spin.com,8128.0,22382102.0,6777.0,44005756.0,spin.com,0.767659877195084
splcenter.org,2259.0,22382102.0,3058.0,44005756.0,splcenter.org,0.695696656457309
splinternews.com,114.0,22382102.0,11.0,44005756.0,splinternews.com,0.457115581198225
spokesman-recorder.com,73.0,22382102.0,162.0,44005756.0,spokesman-recorder.com,0.645891002852989
spokesman.com,2537.0,22382102.0,4480.0,44005756.0,spokesman.com,0.843545801335292
sportdfw.com,5.0,22382102.0,6.0,44005756.0,sportdfw.com,0.592368853404979
sportingnews.com,6315.0,22382102.0,4955.0,44005756.0,sportingnews.com,0.598909713642671
sports.nbcsports.com,101.0,22382102.0,48.0,44005756.0,sports.nbcsports.com,0.550329927729868
sports.yahoo.com,13073.0,22382102.0,12153.0,44005756.0,sports.yahoo.com,0.816220182043706
sportscasting.com,306.0,22382102.0,170.0,44005756.0,sportscasting.com,0.598909713642671
sportsnet.ca,8129.0,22382102.0,5433.0,44005756.0,sportsnet.ca,0.809538047807366
sportspickle.com,1.0,22382102.0,0.0,0.0,sportspickle.com,0.382767574950647
sportsworld.nbcsports.com,46.0,22382102.0,8.0,44005756.0,sportsworld.nbcsports.com,0.714836304307581
spotlightpa.org,71.0,22382102.0,691.0,44005756.0,spotlightpa.org,0.926637275480105
springfieldcitywire.com,0.0,0.0,3.0,44005756.0,springfieldcitywire.com,0.427444907647859
springfieldstandard.com,0.0,0.0,4.0,44005756.0,springfieldstandard.com,0.414025576538738
sprucegroveexaminer.com,5.0,22382102.0,6.0,44005756.0,sprucegroveexaminer.com,0.852119084537649
sputnik-abkhazia.ru,1.0,22382102.0,15.0,44005756.0,sputnik-abkhazia.ru,0.369705252274126
sputnik-georgia.ru,0.0,0.0,9.0,44005756.0,sputnik-georgia.ru,0.506576324009333
sputnik-ossetia.ru,0.0,0.0,8.0,44005756.0,sputnik-ossetia.ru,0.600097677368046
sputnik.by,0.0,0.0,35.0,44005756.0,sputnik.by,0.491495342772425
sputnik.kz,0.0,0.0,2.0,44005756.0,sputnik.kz,0.369705252274126
sputniknews.com,4.0,22382102.0,22.0,44005756.0,sputniknews.com,0.346103349035805
squamishchief.com,38.0,22382102.0,140.0,44005756.0,squamishchief.com,0.732989007998228
squawker.org,3.0,22382102.0,0.0,0.0,squawker.org,0.468075794258396
sr.de,18.0,22382102.0,41.0,44005756.0,sr.de,0.517449981400759
srbin.info,14.0,22382102.0,6.0,44005756.0,srbin.info,0.358774678942896
srf.ch,614.0,22382102.0,467.0,44005756.0,srf.ch,0.857214218562378
srnnews.com,3.0,22382102.0,10.0,44005756.0,srnnews.com,0.863283253458618
srpressgazette.com,5.0,22382102.0,7.0,44005756.0,srpressgazette.com,0.689274090638285
staffordshire-live.co.uk,45.0,22382102.0,76.0,44005756.0,staffordshire-live.co.uk,0.692391064855794
stalberttoday.ca,18.0,22382102.0,5.0,44005756.0,stalberttoday.ca,0.700932480843333
stalkerzone.org,1.0,22382102.0,0.0,0.0,stalkerzone.org,0.267661689163683
stamfordadvocate.com,334.0,22382102.0,395.0,44005756.0,stamfordadvocate.com,0.826712858792382
standard-freeholder.com,33.0,22382102.0,58.0,44005756.0,standard-freeholder.com,0.714241207332042
standard.co.uk,13866.0,22382102.0,10788.0,44005756.0,standard.co.uk,0.756353350243437
standard.net,211.0,22382102.0,124.0,44005756.0,standard.net,0.853070959985303
standardmedia.co.ke,1107.0,22382102.0,1060.0,44005756.0,standardmedia.co.ke,0.709115015828147
standforhealthfreedom.com,0.0,0.0,2.0,44005756.0,standforhealthfreedom.com,0.412240373722352
standpointmag.co.uk,131.0,22382102.0,3.0,44005756.0,standpointmag.co.uk,0.463166202184203
stanislausnews.com,0.0,0.0,12.0,44005756.0,stanislausnews.com,0.356104686729385
star-telegram.com,1454.0,22382102.0,1051.0,44005756.0,star-telegram.com,0.81633964127538
staradvertiser.com,1141.0,22382102.0,831.0,44005756.0,staradvertiser.com,0.889118922424056
starbeacon.com,36.0,22382102.0,26.0,44005756.0,starbeacon.com,0.623120453973242
starcourier.com,5.0,22382102.0,14.0,44005756.0,starcourier.com,0.870580499557115
stardem.com,50.0,22382102.0,89.0,44005756.0,stardem.com,0.879015340541404
starexponent.com,35.0,22382102.0,21.0,44005756.0,starexponent.com,0.660076544389912
stargazette.com,54.0,22382102.0,137.0,44005756.0,stargazette.com,0.712134965342414
starherald.com,50.0,22382102.0,28.0,44005756.0,starherald.com,0.566361199291827
starlocalmedia.com,145.0,22382102.0,142.0,44005756.0,starlocalmedia.com,0.620112295017723
starnewsonline.com,511.0,22382102.0,1027.0,44005756.0,starnewsonline.com,0.64280305900301
starsandsticks.com,5.0,22382102.0,13.0,44005756.0,starsandsticks.com,0.832275443583421
startribune.com,6479.0,22382102.0,4752.0,44005756.0,startribune.com,0.872043816822061
startsat60.com,40.0,22382102.0,120.0,44005756.0,startsat60.com,0.674518707642372
state-journal.com,25.0,22382102.0,106.0,44005756.0,state-journal.com,0.601760643056883
statenislandreporter.com,0.0,0.0,22.0,44005756.0,statenislandreporter.com,0.606879478857408
statepress.com,141.0,22382102.0,270.0,44005756.0,statepress.com,0.799649853780606
statesman.com,1885.0,22382102.0,2211.0,44005756.0,statesman.com,0.81633964127538
statesmanjournal.com,281.0,22382102.0,711.0,44005756.0,statesmanjournal.com,0.877291605300351
statesville.com,16.0,22382102.0,5.0,44005756.0,statesville.com,0.839743578127871
statista.com,2714.0,22382102.0,23428.0,44005756.0,statista.com,0.863075188175384
statnews.com,580.0,22382102.0,2036.0,44005756.0,statnews.com,0.816946216297037
staugustine.com,318.0,22382102.0,278.0,44005756.0,staugustine.com,0.609650056276903
stcatharinesstandard.ca,161.0,22382102.0,77.0,44005756.0,stcatharinesstandard.ca,0.692349135023268
stcloudsun.com,0.0,0.0,6.0,44005756.0,stcloudsun.com,0.455904997186643
steamboatpilot.com,22.0,22382102.0,125.0,44005756.0,steamboatpilot.com,0.705943368084803
stepfeed.com,59.0,22382102.0,55.0,44005756.0,stepfeed.com,0.699413557211612
stern.de,574.0,22382102.0,506.0,44005756.0,stern.de,0.659873376350631
stettlerindependent.com,1.0,22382102.0,17.0,44005756.0,stettlerindependent.com,0.643031541674892
steubencourier.com,4.0,22382102.0,0.0,0.0,steubencourier.com,0.770770961382905
stevenscountytimes.com,0.0,0.0,1.0,44005756.0,stevenscountytimes.com,0.625115184961301
stevenspointjournal.com,13.0,22382102.0,31.0,44005756.0,stevenspointjournal.com,0.517449981400759
stgeorgeutah.com,63.0,22382102.0,195.0,44005756.0,stgeorgeutah.com,0.578280690197945
sthelensreporter.co.uk,26.0,22382102.0,11.0,44005756.0,sthelensreporter.co.uk,0.552734415457161
stillcurtain.com,16.0,22382102.0,31.0,44005756.0,stillcurtain.com,0.512144769667757
stillnessinthestorm.com,1.0,22382102.0,1.0,44005756.0,stillnessinthestorm.com,0.139036729245588
stimme.de,47.0,22382102.0,22.0,44005756.0,stimme.de,0.75694684681845
stimson.org,122.0,22382102.0,3080.0,44005756.0,stimson.org,0.871165064239559
stjoebentonharbor.com,0.0,0.0,3.0,44005756.0,stjoebentonharbor.com,0.508279043782593
stlamerican.com,155.0,22382102.0,297.0,44005756.0,stlamerican.com,0.638153248792962
stlpublicradio.org,3.0,22382102.0,0.0,0.0,stlpublicradio.org,0.645891002852989
stlrecord.com,3.0,22382102.0,1.0,44005756.0,stlrecord.com,0.693680028397651
stltoday.com,3815.0,22382102.0,1827.0,44005756.0,stltoday.com,0.834183112512786
stokesentinel.co.uk,2443.0,22382102.0,1206.0,44005756.0,stokesentinel.co.uk,0.69594499000082
stonyplainreporter.com,4.0,22382102.0,2.0,44005756.0,stonyplainreporter.com,0.501976520772685
stopfake.org,51.0,22382102.0,109.0,44005756.0,stopfake.org,0.799649853780606
stoppingsocialism.com,1.0,22382102.0,3.0,44005756.0,stoppingsocialism.com,0.327161536192288
stormfront.org,0.0,0.0,42.0,44005756.0,stormfront.org,0.0447515223913456
stormininnorman.com,20.0,22382102.0,45.0,44005756.0,stormininnorman.com,0.670660237905616
stormthepaint.com,3.0,22382102.0,2.0,44005756.0,stormthepaint.com,0.629958582225415
stornowaygazette.co.uk,29.0,22382102.0,66.0,44005756.0,stornowaygazette.co.uk,0.57108633245108
storycityherald.com,0.0,0.0,2.0,44005756.0,storycityherald.com,0.827285559543902
stpaulreporter.com,0.0,0.0,5.0,44005756.0,stpaulreporter.com,0.607016613823915
stpetestandard.com,0.0,0.0,1.0,44005756.0,stpetestandard.com,0.400634549031765
straight.com,991.0,22382102.0,896.0,44005756.0,straight.com,0.721947149096586
straitstimes.com,14768.0,22382102.0,12970.0,44005756.0,straitstimes.com,0.753641011616367
strangesounds.org,3.0,22382102.0,0.0,0.0,strangesounds.org,0.423013342288066
stratechery.com,22.0,22382102.0,55.0,44005756.0,stratechery.com,0.669856909451117
strategies.fr,43.0,22382102.0,30.0,44005756.0,strategies.fr,0.459888358354254
strategypage.com,256.0,22382102.0,160.0,44005756.0,strategypage.com,0.911884947823762
stratfor.com,244.0,22382102.0,9.0,44005756.0,stratfor.com,0.911884947823762
stratfordbeaconherald.com,28.0,22382102.0,55.0,44005756.0,stratfordbeaconherald.com,0.702647003883071
strathroyagedispatch.com,2.0,22382102.0,7.0,44005756.0,strathroyagedispatch.com,0.531565071165407
stream.nbcsports.com,1.0,22382102.0,0.0,0.0,stream.nbcsports.com,0.715408469496792
stream.org,30.0,22382102.0,130.0,44005756.0,stream.org,0.19182858319629
streetsblog.org,38.0,22382102.0,3.0,44005756.0,streetsblog.org,0.666277631273014
stripehype.com,11.0,22382102.0,16.0,44005756.0,stripehype.com,0.57152549470152
stripes.com,1734.0,22382102.0,2758.0,44005756.0,stripes.com,0.970705909096091
stroke.org,11.0,22382102.0,18.0,44005756.0,stroke.org,0.676772122938108
stroudnewsandjournal.co.uk,123.0,22382102.0,143.0,44005756.0,stroudnewsandjournal.co.uk,0.75565159160928
stthomastimesjournal.com,16.0,22382102.0,12.0,44005756.0,stthomastimesjournal.com,0.75784903279681
studentnewsdaily.com,2.0,22382102.0,60.0,44005756.0,studentnewsdaily.com,0.740952986838145
studyfinds.org,20.0,22382102.0,155.0,44005756.0,studyfinds.org,0.692349471364451
stuff.co.nz,14938.0,22382102.0,12084.0,44005756.0,stuff.co.nz,0.826520681081304
sturgisjournal.com,6.0,22382102.0,22.0,44005756.0,sturgisjournal.com,0.517449981400759
stuttgarter-nachrichten.de,152.0,22382102.0,82.0,44005756.0,stuttgarter-nachrichten.de,0.512062357819041
stuttgarter-zeitung.de,239.0,22382102.0,189.0,44005756.0,stuttgarter-zeitung.de,0.626938789780294
stv.tv,244.0,22382102.0,46.0,44005756.0,stv.tv,0.638187228927668
stwnewspress.com,35.0,22382102.0,44.0,44005756.0,stwnewspress.com,0.672264780593946
sudbury.com,114.0,22382102.0,181.0,44005756.0,sudbury.com,0.594595975293141
sudinfo.be,119.0,22382102.0,149.0,44005756.0,sudinfo.be,0.504003266753693
sudouest.fr,494.0,22382102.0,514.0,44005756.0,sudouest.fr,0.517449981400759
sudradio.fr,1.0,22382102.0,17.0,44005756.0,sudradio.fr,0.400244293893598
sueddeutsche.de,1842.0,22382102.0,1301.0,44005756.0,sueddeutsche.de,0.55039980061737
suffolkgazette.com,0.0,0.0,1.0,44005756.0,suffolkgazette.com,0.444340209540124
suffolknews.co.uk,81.0,22382102.0,151.0,44005756.0,suffolknews.co.uk,0.711241281927503
suffolknewsherald.com,22.0,22382102.0,70.0,44005756.0,suffolknewsherald.com,0.715207439026081
suffolkreporter.com,0.0,0.0,5.0,44005756.0,suffolkreporter.com,0.664189763590744
summerlandreview.com,4.0,22382102.0,38.0,44005756.0,summerlandreview.com,0.599200073403383
